timediff_ms,proto,srcIP,srcPort,dstIP,dstPort
137675,6,172.16.133.75,50937,64.74.80.244,443
137675,6,172.16.133.75,50939,216.115.216.31,443
137678,6,172.16.133.53,53647,67.217.64.49,443
137678,6,172.16.133.53,53648,67.217.66.49,443
137678,6,172.16.133.53,53644,67.217.65.49,443
137679,6,172.16.133.37,60485,216.115.216.31,443
137679,6,172.16.133.37,60487,216.219.115.183,443
137679,6,172.16.133.37,60488,216.115.217.225,443
137679,6,172.16.133.37,60483,64.74.80.244,443
137679,6,172.16.133.92,55717,68.64.28.20,443
137685,6,172.16.133.184,37039,173.194.43.59,443
137691,6,172.16.133.84,58865,64.90.204.229,443
137698,6,172.16.133.68,60530,173.194.43.1,443
137699,17,172.16.133.26,54655,68.64.28.123,8200
137700,17,172.16.133.75,58431,68.64.21.35,1853
137706,6,172.16.133.24,55751,173.194.43.40,443
137716,6,172.16.133.56,56237,208.92.54.5,80
137719,6,172.16.133.36,64517,54.243.254.190,443
137721,6,172.16.133.12,53368,96.43.146.176,443
137726,17,172.16.133.6,56555,8.8.8.8,53
137733,6,172.16.133.84,58870,64.90.204.229,443
137733,6,172.16.133.41,52150,173.194.43.59,443
137740,17,172.16.133.85,51035,68.64.29.28,1853
137760,6,172.16.133.184,54783,98.139.225.42,443
137764,6,172.16.133.114,55337,67.217.66.49,443
137764,6,172.16.133.114,55335,67.217.65.49,443
137764,6,172.16.133.114,55336,67.217.64.49,443
137767,6,172.16.133.83,51135,216.115.208.199,443
137776,6,172.16.133.73,60505,72.21.195.34,443
137777,6,172.16.133.40,50229,202.173.27.250,443
137812,6,172.16.133.153,56545,107.20.158.52,8080
137827,17,172.16.133.26,54654,68.64.21.37,1853
137835,6,172.16.133.57,59185,67.217.64.97,443
137843,6,172.16.133.184,34432,173.194.43.57,443
137873,6,172.16.133.78,58452,63.116.244.145,80
137873,6,172.16.133.78,58453,63.116.244.145,80
137873,17,172.16.133.109,49151,66.59.190.194,63263
137880,17,172.16.133.109,49151,66.59.190.133,63264
137889,6,172.16.133.184,43068,76.13.234.33,443
137895,17,172.16.133.109,49151,173.167.56.110,63266
137897,6,172.16.133.121,56629,50.18.252.109,443
137903,6,172.16.133.78,58456,63.116.244.145,80
137903,6,172.16.133.78,58451,63.116.244.145,80
137903,6,172.16.133.78,58455,63.116.244.145,80
137903,6,172.16.133.78,58454,63.116.244.145,80
137904,17,172.16.133.49,58246,68.64.21.41,1853
137907,6,172.16.133.26,53039,67.217.64.100,443
137916,6,172.16.133.163,1185,157.56.240.102,443
137928,17,172.16.133.37,55363,68.64.21.36,1853
137932,6,172.16.133.16,59336,66.220.152.19,443
137935,6,172.16.133.207,55646,67.217.65.54,443
137935,6,172.16.133.207,55648,67.217.64.54,443
137935,6,172.16.133.207,55649,67.217.66.54,443
137937,6,172.16.133.25,59887,108.28.150.190,22350
137944,6,172.16.133.26,53040,67.217.64.99,443
137944,6,172.16.133.26,53041,67.217.66.99,443
137944,6,172.16.133.26,53038,67.217.65.99,443
137946,17,172.16.133.60,63861,68.64.21.41,1853
137949,6,172.16.133.184,58178,65.54.81.135,443
137953,6,172.16.133.78,59281,204.85.83.100,55607
137993,17,172.16.133.53,60838,68.64.21.40,1853
137994,17,172.16.133.109,49151,66.59.190.194,63283
137995,17,172.16.133.109,49151,66.59.190.133,63284
137998,6,172.16.133.85,51699,216.115.216.31,443
137998,6,172.16.133.85,51700,216.219.115.183,443
137998,6,172.16.133.85,51701,216.115.217.225,443
137998,6,172.16.133.85,51696,64.74.80.244,443
138000,6,172.16.133.56,60846,67.217.64.54,443
138000,6,172.16.133.56,60849,67.217.64.49,443
138001,17,172.16.133.109,49151,173.167.56.110,63286
138002,17,172.16.133.56,49514,68.64.21.42,1853
138003,6,172.16.133.78,55590,65.19.76.135,27186
138004,6,172.16.133.184,46344,173.194.43.60,443
138009,17,172.16.133.57,53807,68.64.21.62,1853
138013,6,172.16.133.37,60541,96.43.146.48,443
138018,6,172.16.133.49,54982,67.217.65.65,443
138018,6,172.16.133.49,54984,67.217.64.65,443
138018,6,172.16.133.49,54985,67.217.66.65,443
138019,17,172.16.133.114,49319,68.64.21.44,1853
138031,6,172.16.133.55,57610,173.194.75.99,443
138058,17,172.16.133.207,50477,68.64.21.45,1853
138063,6,172.16.133.91,51368,193.182.8.38,4070
138066,6,172.16.133.68,56917,205.203.132.1,80
138072,17,172.16.133.33,52263,239.255.255.250,1900
138083,6,172.16.133.78,56344,96.243.227.77,12365
138083,6,172.16.133.78,58921,24.210.53.247,51741
138091,17,172.16.133.92,64264,68.64.29.40,1853
138094,6,172.16.133.184,40742,173.194.43.58,443
138103,6,172.16.133.78,49709,68.198.245.116,26725
138113,6,172.16.133.78,58865,24.44.106.119,18131
138148,17,172.16.133.6,50185,8.8.8.8,53
138154,6,172.16.133.63,53330,108.168.241.135,80
138161,17,172.16.133.6,56067,8.8.8.8,53
138190,6,172.16.133.184,46632,205.210.187.119,443
138190,6,172.16.133.114,55150,50.30.152.70,33378
138206,6,172.16.133.30,62707,208.68.110.119,80
138217,17,172.16.133.118,56495,68.64.21.45,1853
138219,6,172.16.133.54,64707,72.21.91.196,80
138220,6,172.16.133.37,60395,67.217.67.129,443
138220,6,172.16.133.37,60392,67.217.67.129,443
138223,6,172.16.133.54,64644,12.130.48.51,80
138223,6,172.16.133.54,64645,12.130.48.51,80
138224,6,172.16.133.54,64648,12.130.48.51,80
138237,6,172.16.133.60,62038,67.217.64.49,443
138237,6,172.16.133.60,62040,67.217.64.54,443
138245,17,172.16.133.6,64598,8.8.4.4,53
138251,6,172.16.133.36,64953,67.217.64.99,443
138275,6,172.16.133.54,64643,12.130.48.51,80
138275,6,172.16.133.54,64647,12.130.48.51,80
138276,6,172.16.133.54,64641,12.130.48.50,80
138277,6,172.16.133.126,57827,72.52.5.192,80
138285,6,172.16.133.118,56739,216.115.208.199,443
138288,6,172.16.133.39,64271,174.129.24.9,443
138290,6,172.16.133.39,61143,216.115.208.199,443
138292,6,172.16.133.184,36271,64.208.138.117,443
138293,6,172.16.133.78,58840,74.101.38.221,12868
138310,6,172.16.133.73,60658,74.125.170.143,80
138326,6,172.16.133.40,50233,216.115.217.254,443
138335,6,172.16.133.113,55648,96.43.146.48,443
138339,17,172.16.133.6,63215,8.8.8.8,53
138343,6,172.16.133.113,55649,96.43.146.48,443
138361,6,172.16.133.112,51577,174.129.24.14,8080
138373,6,172.16.133.184,45013,64.215.255.95,443
138374,6,172.16.133.207,55639,216.115.208.199,443
138379,6,172.16.133.63,53910,107.22.18.198,443
138382,6,172.16.133.26,53077,107.20.103.220,443
138384,6,172.16.133.121,56624,96.43.146.49,443
138388,6,172.16.133.84,58874,64.90.204.229,443
138394,6,172.16.133.121,56636,50.18.252.109,443
138394,6,172.16.133.99,63680,216.115.208.199,443
138398,17,172.16.133.75,58432,68.64.28.62,8200
138403,17,172.16.133.6,54932,8.8.8.8,53
138422,6,172.16.133.75,50951,68.64.28.20,443
138425,6,172.16.133.49,54994,68.64.28.20,443
138433,6,172.16.133.30,62709,208.68.110.117,80
138435,6,172.16.133.184,58503,50.22.198.102,443
138439,6,172.16.133.25,59900,129.64.197.158,57824
138440,6,172.16.133.54,64708,176.32.96.6,80
138441,6,172.16.133.54,64709,176.32.96.6,80
138456,6,172.16.133.47,56534,67.217.65.65,443
138456,6,172.16.133.47,56536,67.217.64.65,443
138457,6,172.16.133.47,56537,67.217.66.65,443
138460,6,172.16.133.21,51049,157.56.238.6,443
138462,17,172.16.133.47,51444,68.64.21.45,1853
138472,6,172.16.133.41,52427,74.125.226.89,80
138478,6,172.16.133.82,64223,96.43.146.22,443
138497,6,172.16.133.184,34441,173.194.43.57,443
138506,6,172.16.133.45,54683,173.194.43.21,443
138508,6,172.16.133.60,62042,67.217.66.49,443
138508,6,172.16.133.60,62039,67.217.65.49,443
138508,6,172.16.133.60,62041,67.217.64.49,443
138523,6,172.16.133.78,55437,173.61.73.122,11648
138525,6,172.16.133.36,64956,67.217.64.99,443
138526,6,172.16.133.36,64958,67.217.66.99,443
138526,6,172.16.133.36,64954,67.217.65.99,443
138542,6,172.16.133.39,49262,157.56.52.30,40036
138558,6,172.16.133.40,50234,216.219.120.244,443
138575,6,172.16.133.54,64710,199.27.74.193,80
138576,6,172.16.133.73,60743,23.61.0.81,443
138577,6,172.16.133.18,50292,157.56.238.6,443
138581,17,172.16.133.36,62603,68.64.21.42,1853
138584,6,172.16.133.42,54610,216.115.208.199,443
138597,6,172.16.133.67,62100,157.56.242.198,443
138613,6,172.16.133.78,49613,71.231.31.96,46619
138628,6,172.16.133.54,64711,199.27.74.193,80
138636,6,172.16.133.30,62710,208.68.110.119,80
138639,6,172.16.133.25,60406,207.38.140.238,26845
138641,6,172.16.133.26,53037,67.217.64.99,443
138650,6,172.16.133.92,55697,216.115.217.201,443
138650,6,172.16.133.92,55693,64.74.80.188,443
138651,6,172.16.133.92,55695,216.115.216.101,443
138651,6,172.16.133.92,55696,216.219.115.163,443
138662,6,172.16.133.54,64712,173.204.219.5,80
138663,6,172.16.133.54,64713,216.52.121.177,80
138663,6,172.16.133.96,52697,157.56.236.102,443
138668,6,172.16.133.54,64370,23.21.118.18,80
138670,6,172.16.133.54,64379,107.22.214.3,80
138671,6,172.16.133.54,64714,204.13.194.137,80
138684,6,172.16.133.163,3525,15.193.0.234,80
138684,6,172.16.133.115,49478,157.56.244.214,443
138688,6,172.16.133.78,58880,169.233.51.66,46939
138692,6,172.16.133.54,64715,204.13.194.137,80
138692,6,172.16.133.54,64716,216.52.121.177,80
138693,6,172.16.133.54,64359,208.47.254.81,80
138700,17,172.16.133.75,58431,68.64.21.35,1853
138702,6,172.16.133.78,58852,69.120.250.50,11642
138709,6,172.16.133.40,53203,111.221.77.150,40011
138712,6,172.16.133.54,64642,12.130.48.51,80
138723,6,172.16.133.54,64377,107.21.214.225,80
138738,6,172.16.133.207,55645,67.217.64.54,443
138739,6,172.16.133.207,55647,67.217.64.49,443
138739,6,172.16.133.18,49990,157.56.238.6,443
138740,17,172.16.133.85,51035,68.64.29.28,1853
138752,6,172.16.133.84,58871,64.90.204.229,443
138757,6,172.16.133.50,50694,74.125.226.228,443
138759,6,172.16.133.84,58872,64.90.204.229,443
138765,6,172.16.133.25,59780,129.10.139.136,60873
138767,17,172.16.133.57,53807,68.64.21.71,1853
138790,6,172.16.133.37,60544,74.125.226.224,443
138791,6,172.16.133.128,64275,74.125.226.199,443
138795,6,172.16.133.54,64717,108.170.193.53,80
138796,6,172.16.133.54,64718,108.170.193.53,80
138797,6,172.16.133.54,64719,108.170.193.53,80
138800,6,172.16.133.54,64720,108.170.193.53,80
138801,6,172.16.133.54,64721,108.170.193.53,80
138802,6,172.16.133.54,64722,108.170.193.53,80
138806,6,172.16.133.54,64397,23.13.208.74,80
138807,6,172.16.133.163,1184,157.56.240.102,443
138817,6,172.16.133.56,56237,208.92.54.5,80
138829,6,172.16.133.87,60299,74.125.226.70,443
138831,17,172.16.133.26,54654,68.64.21.37,1853
138850,6,172.16.133.37,60539,96.43.146.48,443
138886,6,172.16.133.67,64620,216.115.208.199,443
138890,6,172.16.133.54,64475,173.194.43.60,80
138898,17,172.16.133.109,49151,67.69.199.118,63519
138899,17,172.16.133.109,49151,67.69.199.118,63520
138904,17,172.16.133.49,58246,68.64.21.41,1853
138916,6,172.16.133.39,64205,68.142.253.40,80
138926,6,172.16.133.78,58971,173.59.1.130,47111
138928,17,172.16.133.37,55363,68.64.21.36,1853
138938,6,172.16.133.84,58873,64.90.204.229,443
138943,6,172.16.133.41,52376,23.60.230.152,80
138946,17,172.16.133.60,63861,68.64.21.41,1853
138955,6,172.16.133.30,62711,208.68.110.119,80
138957,6,172.16.133.25,63052,97.89.18.110,59737
138963,6,172.16.133.76,61548,96.43.146.48,443
138968,6,172.16.133.41,52445,207.171.14.112,80
138971,6,172.16.133.45,61348,68.64.5.249,443
138972,6,172.16.133.36,63644,132.245.2.22,443
138973,6,172.16.133.45,61349,68.64.25.250,443
138983,6,172.16.133.54,64723,108.170.193.53,80
138983,6,172.16.133.47,56538,68.64.28.20,443
138985,6,172.16.133.45,61350,216.115.209.254,443
138987,6,172.16.133.54,64724,108.170.193.53,80
138988,6,172.16.133.54,64725,108.170.193.53,80
138989,6,172.16.133.54,64726,98.138.49.43,80
138989,6,172.16.133.54,64727,98.138.49.43,80
138990,6,172.16.133.54,64728,98.138.49.43,80
138990,6,172.16.133.54,64729,108.170.193.53,80
138990,6,172.16.133.54,64730,108.170.193.53,80
138990,6,172.16.133.54,64731,108.170.193.53,80
138992,6,172.16.133.45,61351,78.108.119.250,443
138993,17,172.16.133.53,60838,68.64.21.40,1853
138994,6,172.16.133.63,53674,96.43.146.22,443
138998,17,172.16.133.49,60713,239.255.255.250,1900
138999,6,172.16.133.76,61765,96.43.146.22,443
139002,6,172.16.133.54,64732,98.138.49.43,80
139002,17,172.16.133.56,49514,68.64.21.42,1853
139002,6,172.16.133.54,64733,98.138.49.43,80
139003,6,172.16.133.54,64734,98.138.49.43,80
139013,6,172.16.133.103,63204,96.43.146.48,443
139013,17,172.16.133.57,53807,68.64.21.62,1853
139015,6,172.16.133.101,49237,157.56.241.150,443
139019,17,172.16.133.114,49319,68.64.21.44,1853
139054,6,172.16.133.37,59832,157.56.234.118,443
139057,6,172.16.133.41,52462,67.69.196.153,80
139058,17,172.16.133.207,50477,68.64.21.45,1853
139088,6,172.16.133.13,52118,96.43.146.22,443
139091,17,172.16.133.92,64264,68.64.29.40,1853
139096,6,172.16.133.54,64735,108.170.193.53,80
139126,6,172.16.133.57,59184,216.115.216.98,443
139129,6,172.16.133.57,59186,216.219.115.160,443
139129,6,172.16.133.57,59187,216.115.217.198,443
139129,6,172.16.133.57,59182,64.74.80.185,443
139136,6,172.16.133.78,53253,96.43.146.22,443
139164,6,172.16.133.207,55651,67.217.64.97,443
139169,6,172.16.133.25,59803,173.2.154.228,38024
139178,6,172.16.133.41,52453,23.60.228.46,80
139189,6,172.16.133.54,64424,173.194.43.45,80
139189,6,172.16.133.54,64439,173.194.43.58,80
139189,6,172.16.133.54,64426,173.194.43.45,80
139189,6,172.16.133.54,64420,74.125.226.205,80
139190,6,172.16.133.54,64425,173.194.43.45,80
139190,6,172.16.133.54,64421,74.125.226.205,80
139193,6,172.16.133.132,36654,96.43.146.48,443
139196,6,172.16.133.78,59022,96.43.146.178,443
139197,17,172.16.133.85,51036,68.64.28.66,8200
139200,6,172.16.133.45,61299,173.194.75.106,443
139217,17,172.16.133.118,56495,68.64.21.45,1853
139225,6,172.16.133.40,50235,216.115.220.254,443
139228,6,172.16.133.26,53091,216.219.115.250,443
139236,6,172.16.133.78,59025,96.43.146.178,443
139237,6,172.16.133.82,54128,157.56.232.214,443
139238,6,172.16.133.54,64432,74.125.226.217,80
139239,6,172.16.133.54,64431,74.125.226.217,80
139239,6,172.16.133.54,64435,173.194.43.58,80
139239,6,172.16.133.54,64436,173.194.43.58,80
139250,6,172.16.133.20,60143,96.43.146.176,443
139251,6,172.16.133.20,60149,96.43.146.176,443
139252,6,172.16.133.20,61335,96.43.146.48,443
139255,6,172.16.133.20,60150,96.43.146.176,443
139257,6,172.16.133.20,60145,96.43.146.176,443
139258,6,172.16.133.20,60144,96.43.146.176,443
139261,6,172.16.133.85,51704,68.64.28.20,443
139266,6,172.16.133.153,56545,107.20.158.52,8080
139267,6,172.16.133.36,65077,132.245.2.22,443
139271,6,172.16.133.26,53092,67.217.66.244,443
139276,6,172.16.133.82,54129,157.56.232.214,443
139288,17,172.16.133.109,49151,68.86.93.185,63561
139289,6,172.16.133.30,62712,208.68.110.119,80
139296,6,172.16.133.78,59021,96.43.146.178,443
139303,6,172.16.133.78,58630,157.56.241.150,443
139303,6,172.16.133.41,52454,67.69.174.113,80
139304,6,172.16.133.39,64271,174.129.24.9,443
139308,6,172.16.133.26,53093,68.64.30.250,443
139314,6,172.16.133.41,52665,23.15.129.86,80
139314,6,172.16.133.16,59336,66.220.152.19,443
139317,6,172.16.133.54,64440,173.194.43.58,80
139323,6,172.16.133.56,60851,67.217.66.54,443
139324,6,172.16.133.56,60847,67.217.65.54,443
139324,6,172.16.133.56,60850,67.217.64.54,443
139326,6,172.16.133.29,60965,208.111.161.254,80
139327,6,172.16.133.26,53094,68.64.13.250,443
139331,6,172.16.133.23,55046,64.90.204.229,443
139332,6,172.16.133.36,64953,67.217.64.99,443
139333,6,172.16.133.36,64955,67.217.64.100,443
139337,6,172.16.133.82,61249,96.43.146.176,443
139353,6,172.16.133.85,51695,216.219.115.183,443
139353,6,172.16.133.85,51697,216.219.115.160,443
139359,17,172.16.133.25,53908,239.255.255.250,1900
139365,6,172.16.133.118,58122,64.74.80.188,443
139366,6,172.16.133.118,58123,216.115.216.101,443
139366,6,172.16.133.118,58124,216.219.115.163,443
139366,6,172.16.133.118,58125,216.115.217.201,443
139379,6,172.16.133.39,61143,216.115.208.199,443
139381,6,172.16.133.54,64736,74.121.139.112,80
139381,6,172.16.133.54,64399,173.194.43.58,80
139382,6,172.16.133.54,64382,74.125.226.218,80
139386,6,172.16.133.54,64737,74.121.139.112,80
139398,17,172.16.133.49,58247,68.64.28.70,8200
139405,17,172.16.133.6,50631,8.8.8.8,53
139417,6,172.16.133.29,60671,96.43.146.22,443
139419,6,172.16.133.54,64415,216.137.33.81,80
139419,6,172.16.133.36,65075,132.245.2.22,443
139437,17,172.16.133.6,63148,8.8.8.8,53
139440,6,172.16.133.12,53371,96.43.146.176,443
139447,6,172.16.133.12,53368,96.43.146.176,443
139448,6,172.16.133.78,55611,96.3.161.187,44369
139448,6,172.16.133.93,60417,208.71.125.69,80
139449,6,172.16.133.93,60418,208.71.125.69,80
139452,6,172.16.133.16,59340,31.13.77.58,443
139454,6,172.16.133.44,64421,96.43.146.22,443
139457,6,172.16.133.12,59646,96.43.146.48,443
139459,6,172.16.133.39,64199,63.116.244.80,80
139462,17,172.16.133.109,49151,68.86.93.185,63609
139463,17,172.16.133.47,51444,68.64.21.45,1853
139464,6,172.16.133.39,64198,63.116.244.80,80
139473,6,172.16.133.39,64211,63.116.244.80,80
139473,6,172.16.133.39,64197,63.116.244.80,80
139473,6,172.16.133.39,64200,63.116.244.80,80
139477,6,172.16.133.16,59341,208.47.254.27,443
139486,6,172.16.133.93,60414,74.125.226.206,443
139488,6,172.16.133.93,60428,74.125.226.207,443
139494,6,172.16.133.84,58865,64.90.204.229,443
139495,6,172.16.133.25,49412,173.194.68.189,443
139498,6,172.16.133.20,62261,96.43.146.176,443
139498,6,172.16.133.95,49358,157.56.240.102,443
139498,6,172.16.133.20,62490,96.43.146.176,443
139502,17,172.16.133.109,49151,68.86.93.185,63648
139503,6,172.16.133.30,62709,208.68.110.117,80
139508,6,172.16.133.93,60438,74.125.226.207,443
139516,6,172.16.133.93,60440,173.194.43.62,80
139519,6,172.16.133.93,60442,63.116.244.83,80
139519,6,172.16.133.21,51050,157.56.238.6,443
139524,6,172.16.133.37,60482,216.219.115.183,443
139525,6,172.16.133.75,50935,216.219.115.183,443
139526,6,172.16.133.37,60484,216.219.115.160,443
139526,6,172.16.133.75,50938,216.219.115.160,443
139526,6,172.16.133.54,64647,12.130.48.51,80
139528,6,172.16.133.118,56739,216.115.208.199,443
139534,6,172.16.133.57,59181,216.219.115.160,443
139535,6,172.16.133.57,59183,216.219.115.183,443
139538,6,172.16.133.84,58870,64.90.204.229,443
139541,6,172.16.133.95,49359,157.56.240.102,443
139577,6,172.16.133.54,64738,69.89.93.5,80
139577,6,172.16.133.54,64739,69.89.93.5,80
139581,6,172.16.133.16,59342,208.47.254.27,443
139582,6,172.16.133.16,59343,31.13.77.58,443
139583,17,172.16.133.47,51445,68.64.28.108,8200
139587,17,172.16.133.6,50543,8.8.8.8,53
139589,17,172.16.133.36,62603,68.64.21.42,1853
139597,6,172.16.133.67,62086,157.56.242.198,443
139618,6,172.16.133.16,59344,23.67.243.42,443
139619,6,172.16.133.16,59345,23.67.243.42,443
139619,6,172.16.133.30,62714,208.68.110.119,80
139619,6,172.16.133.16,59346,23.67.243.42,443
139619,6,172.16.133.16,59347,23.67.243.42,443
139619,6,172.16.133.16,59348,23.67.243.42,443
139650,6,172.16.133.83,63465,157.56.237.150,443
139661,6,172.16.133.30,56973,157.56.237.150,443
139666,6,172.16.133.114,55261,173.194.43.39,80
139670,6,172.16.133.75,50941,216.115.217.225,443
139670,6,172.16.133.75,50937,64.74.80.244,443
139670,6,172.16.133.75,50939,216.115.216.31,443
139670,6,172.16.133.75,50940,216.219.115.183,443
139678,6,172.16.133.78,59281,204.85.83.100,55607
139690,6,172.16.133.37,60487,216.219.115.183,443
139690,6,172.16.133.37,60488,216.115.217.225,443
139690,6,172.16.133.37,60483,64.74.80.244,443
139690,6,172.16.133.37,60485,216.115.216.31,443
139693,6,172.16.133.53,53648,67.217.66.49,443
139693,6,172.16.133.53,53644,67.217.65.49,443
139693,6,172.16.133.53,53647,67.217.64.49,443
139693,6,172.16.133.25,60425,71.252.224.198,44248
139697,6,172.16.133.97,62767,96.43.146.176,443
139704,17,172.16.133.75,58431,68.64.21.35,1853
139708,6,172.16.133.41,52464,64.12.152.13,80
139724,6,172.16.133.63,53204,96.43.146.176,443
139724,6,172.16.133.63,53201,96.43.146.176,443
139724,6,172.16.133.66,53704,132.245.2.22,443
139726,6,172.16.133.26,53042,68.64.28.20,443
139728,6,172.16.133.93,60436,173.194.43.59,80
139740,17,172.16.133.85,51035,68.64.29.28,1853
139761,6,172.16.133.39,49362,132.245.1.150,443
139761,17,172.16.133.37,56957,239.255.255.250,1900
139767,6,172.16.133.114,55335,67.217.65.49,443
139769,6,172.16.133.114,55336,67.217.64.49,443
139769,6,172.16.133.114,55337,67.217.66.49,443
139776,6,172.16.133.30,56975,157.56.237.150,443
139811,6,172.16.133.26,53035,216.115.208.199,443
139812,6,172.16.133.54,64444,173.194.43.58,80
